Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
10,10,12968976,12968976,12968976,12968976,12968976,12968976,12711589,12639506,12131591,12087991,11728735,11659069,11490118,11460681,11262397,11262397,11181016,11180940,11126294,11066326,11066326,11066326,10848384,10760220,10466754,10044321,9970262,9901182,9901182,9813490,9813490,9129006,8843345,8100232,7453769,7040887,7036812,6472794,6157312,-382671104058,-1828742628996,-1828742628996,-2003951700030,-2867965227257,-3176636869600,-5677885584480,-5677885584480,-5764218269464,-8019294087618,-10221163184130
10,11,12968976,12968976,12968976,12968976,12968976,12968976,12605573,12529673,12450383,12087991,12087991,12033872,11659069,11490118,11262397,11252699,11126294,11066326,11066326,11066326,10885562,10760220,10760220,10760220,10466754,10270630,9964524,9901182,9901182,9901182,9813490,8843345,7987463,7736648,7453769,7355269,7036812,7036812,6472794,6453780,6274649,6260097,5214860,-382671104058,-891011139834,-2642276314816,-6344164577072,-8205258303872,-8630422341422,-15571666194392
10,12,12968976,12968976,12968976,12968976,12968976,12968976,12087991,12087991,12033872,11804178,11659069,11577810,11262397,11066326,11066326,11066326,10760220,10466754,10466754,10270630,10270630,9878023,9813490,9813490,9803756,9732298,9585769,9488343,8933962,8813057,8364472,8150144,7736648,7551195,7355269,7355269,7036812,7036812,6541358,6260097,6260097,5992547,5214860,-1723225647412,-6344164577072,-7154830975650,-8612658238140,-8630422341422,-8630422341422,-11691303160455
10,13,12968976,12968976,12871980,12646677,12460117,12363275,12334075,12096657,12087991,11990565,11659069,11606509,11337460,11262397,11262397,11245769,11110327,11066326,11066326,10629350,10270630,10153704,9832455,9813490,9732298,9182318,8933962,8933962,8813057,8364472,8364472,8364472,7736648,7551195,7510096,7355269,7296489,7036812,6938174,6260097,5992547,5214860,5214860,-1723225647412,-2215824664986,-3645059109552,-4657455886770,-8612658238140,-10298629872888,-10451574536468
10,14,12968976,12968976,12968976,12508367,12460117,12363275,12334436,12143382,11990565,11990565,11891920,11606509,11337460,11337460,11262397,11245769,11245769,11110327,11066326,10876508,10639084,10410933,10153704,9832455,9832455,9766334,9732298,9539034,8950794,8933962,8933962,8933962,8933962,8881804,8836536,8813057,8813057,8504872,8364472,7736648,7736648,7551195,7510096,6116349,-382671104058,-1723225647412,-1723225647412,-1723225647412,-10266550733778,-13882937222135
10,15,12968976,12968976,12968976,12968976,12711545,12508367,12432103,12363275,12363275,12143382,12143382,11990565,11356425,11337460,11262397,11245769,11110327,11066326,11066326,10876508,10876508,10639084,10457932,10369328,10153704,10012318,9776388,9766334,9766334,9766334,9240299,8933962,8881804,8881804,8836536,8813057,8813057,7736648,7736648,7521206,7510096,7276857,6659736,6116349,-606150629238,-8048515775724,-8165187298450,-10659862764705,-12863073190050,-16613725010176
10,16,12968976,12968976,12968976,12968976,12968976,12664383,12546387,12508367,12363275,12143382,11555849,11262397,11254262,11110327,11066326,11066326,11066326,11056179,11023531,10879573,10876508,10639084,10153704,10019815,10012318,9975019,9776388,9766334,9766334,9758575,9669338,9668304,9384979,9186724,9050481,8931435,8813057,8543347,8043797,7879357,7607522,7521206,7510096,7276857,6935109,6659736,-5137574381863,-9379484477060,-10309916444616,-14107159804392
10,17,12968976,12968976,12968976,12968976,12590296,12508367,12115321,11823545,11555849,11254262,11204892,11110327,11066326,11066326,11066326,11066326,11066326,10944469,10879573,10879573,10720360,10682340,10153704,10019815,9942652,9879221,9845362,9766334,9766334,9758575,9669338,9555985,9186724,9090967,8813057,8813057,8543347,8346800,7879357,7691037,7510096,6664562,6518722,5830403,4744668,-4519410611240,-5137574381863,-5137574381863,-6344164577072,-10309916444616
10,18,12968976,12968976,12968976,12968976,12754456,12564522,12508367,11634415,11632436,11314677,11066326,11066326,11066326,11040261,10991885,10879573,10879573,10769900,10682340,10682340,10682340,10665800,10617368,10605274,10330421,9879221,9758575,9746490,9669338,9560050,9209345,9182318,9090967,8943873,8531324,8346800,8346800,8335690,7987463,7879357,7691037,7521206,7343140,6664562,6620965,6264036,-3724941473036,-6377058588816,-8002240106600,-18060205091894
10,19,12968976,12968976,12968976,12968976,12968976,12968976,12706622,12508367,12176857,12143382,12142992,11953090,11693665,11634415,11634415,11423118,11254186,11229483,11066326,11066326,10879573,10879573,10879573,10769900,10665800,10617368,10330421,10330421,10264690,9879221,9858667,9781191,9758575,9748366,9706212,9560050,9240299,9182318,9025566,8928646,8900585,8346800,8346800,8265373,8180863,8164350,7343140,6620965,-3724941473036,-3724941473036
10,20,12968976,12968976,12968976,12968976,12968976,12706622,12706622,12706622,12143382,12143382,11887985,11317490,11313346,11254186,11254186,11220434,11074076,11066326,11066326,10835631,10730947,10660064,10617368,10617368,10617368,10507547,10330421,10273861,10264690,9960576,9930079,9706212,9560050,9240299,9240299,9199193,9025566,8938712,8900585,8900585,8346800,8297593,8265373,8180863,7987463,7343140,6620965,6620965,5795371,-24849683777739
11,0,13059302,12972246,12868892,12802023,12326949,12216940,12124142,12049010,12034459,11669512,11648991,11520840,11368324,11311498,11286628,11241713,10628359,10283275,10077654,9521359,9501048,9079061,9075886,8689704,8498971,7608502,-1453938395140,-3666428215380,-3818199278808,-4110342712140,-5230473771408,-6345855918974,-7056109061412,-7357142432028,-11450869642504,-11791456347393,-12100359730498,-12120480386602,-12609204282930,-12695945163075,-14006023624116,-14194058088138,-16850993736456,-18828082503792,-21195513995940,-22137006413808,-23329950016384,-30374719094976,-34856011861639,-37685283869820
11,1,13059302,12972246,12956805,12802023,12802023,12658279,12326949,12326949,12326949,12124142,12049010,11963124,11669512,11648991,11368324,11368324,11311498,11311498,11286628,11029612,10942237,10669425,10283275,10222447,10077654,9501048,9079061,9075886,8528935,7650593,-4893838382256,-5230473771408,-5230473771408,-5664549215292,-6494721096654,-6969671405096,-8510228287754,-9295466403688,-11450869642504,-12609204282930,-12609204282930,-13629114509994,-14194058088138,-15029816811717,-16850993736456,-21195513995940,-23329950016384,-23393202361432,-34856011861639,-37363364422820
11,2,13059302,12972246,12972246,12972246,12972246,12956805,12774124,12758594,12751260,12658279,12326949,12326949,12326949,12124142,12055785,12049010,11991794,11969652,11963124,11737825,11673498,11368324,11269236,10669425,10304593,10077654,9919406,9857708,9851064,9477001,9079061,9079061,8528935,7650593,-1292171128022,-3514268814184,-3910745176045,-5089332473424,-5230473771408,-6271880294232,-6969671405096,-8977492540380,-9032184149895,-9295466403688,-13629114509994,-15693957533044,-16850993736456,-20567914908408,-42709870052280,-54848436702605
11,3,13059302,12972246,12972246,12972246,12956805,12774124,12758594,12751260,12751260,12675060,12593018,12276131,12124142,12124142,11969652,11747187,11673498,11368324,11368324,11269236,10931712,10802979,10669425,10077654,9851064,9759089,9477001,9079061,8528935,8253467,7799992,-3118279828727,-3514268814184,-3910745176045,-3910745176045,-3910745176045,-4777732420718,-5089332473424,-6271880294232,-6285064484244,-8245329394050,-8303590043462,-8977492540380,-8977492540380,-8977492540380,-9032184149895,-14309523340564,-15693957533044,-16850993736456,-20567914908408
11,4,13059302,13059302,13059302,12972246,12972246,12801262,12758594,12751260,12675060,12675060,12622100,12310870,12276131,11865867,11747187,11747187,11549323,11376172,11368324,11368324,11279796,11077637,10802979,10669425,10549810,10106118,9670744,9477001,9079061,9079061,9037119,8253467,-2258477339298,-3118279828727,-3118279828727,-3368078056050,-3546962288916,-3910745176045,-3910745176045,-3910745176045,-4777732420718,-5426104149348,-5838354099718,-6285064484244,-8245329394050,-8729333069148,-14309523340564,-35060617128927,-36478428479332,-38696829148638
11,5,13147904,13059302,13059302,12972246,12972246,12758594,12675060,12310870,12189194,12045033,12025557,11865867,11780324,11747187,11549323,11457516,11453981,11376172,11368324,11360295,11327458,11077637,11012212,10874276,10791081,10634851,10225736,10106118,10106118,9768854,9670744,9670744,9258516,9079061,9037119,-498443070660,-2690217358752,-3118279828727,-3357798465075,-3546962288916,-3910745176045,-3910745176045,-5690987824532,-5838354099718,-5838354099718,-6531388539858,-8245329394050,-14269395489030,-14309523340564,-20383373638694
11,6,13147904,13059302,13059302,12972246,12972246,12972246,12927215,12758594,12668912,12358833,12310870,11865867,11825810,11780324,11457516,11368324,11368324,11368324,11360295,11327756,11327458,11313210,11253719,11077637,11035103,10874276,10791081,10748445,10634851,10634851,10225736,10106118,10106118,9992516,9768854,9670744,9560872,9079061,5911622,-290313878397,-2690217358752,-3540679498980,-4715887513939,-4864749993424,-8109317406358,-9702211514576,-10677084620414,-15116532794136,-16546873109994,-17006069099696
11,7,13147904,13059302,13059302,12972246,12972246,12972246,12927215,12779087,12683079,12668912,12438904,12358833,12358833,11758134,11712353,11457516,11368324,11368324,11327756,11327756,11302717,11078621,10912391,10697961,10484822,10364251,10348285,10233192,10106118,10057608,9992516,9698807,9451827,9401009,9079061,9045150,8880663,5845501,-290313878397,-1048817779942,-2690217358752,-2690217358752,-2871657952866,-2946167758422,-3540679498980,-4864749993424,-6204085770216,-10677084620414,-19703538864303,-20692657055420
11,8,13147904,13059302,13059302,13059302,12972246,12927215,12779087,12683079,12668912,12485824,12346914,11758134,11758134,11712353,11368324,11368324,11327756,11327756,11327756,11302717,11078621,10948426,10931856,10912391,10860938,10697961,10484822,10382946,10364251,10364251,10057608,9992516,9897994,9872367,9451827,9401009,9401009,9079061,8640212,8022179,-839092942324,-1048817779942,-2690217358752,-2871657952866,-2871657952866,-3540679498980,-3750483064272,-7006487754216,-9979099838330,-20114278931660
11,9,13217882,13147904,13147904,13059302,13059302,13059302,13059302,13059302,12927215,12668912,12485824,12346914,11758134,11712353,11707484,11660708,11570675,11368324,11302717,11302717,11146778,10960189,10931856,10931856,10912391,10697961,10632094,10382946,10364251,10364251,10364251,10165837,9872367,9859849,9528733,9451827,9079061,9079061,9072400,8640212,8320311,8190257,8016880,-1048817779942,-2871657952866,-3478704444345,-3540679498980,-3750483064272,-11482208967812,-16531182698544
11,10,13217882,13147904,13147904,13059302,13059302,13059302,13059302,13024641,12589400,12430653,12150851,12091669,12004486,11788134,11707484,11400717,11378648,11368324,10931856,10931856,10931856,10923580,10857052,10713184,10165837,9791538,9507465,9451827,9243845,9079061,9079061,9072400,9072400,9014264,8679718,8640212,8562468,7282312,7227417,7191658,-821529074290,-3478704444345,-3540679498980,-3540679498980,-3750483064272,-3750483064272,-3750483064272,-5005245264299,-5938700262198,-21158454811393
11,11,13217882,13147904,13147904,13059302,13059302,13059302,13024641,12906263,12853089,12626429,12589400,12589400,12430653,12150851,12150851,12150851,11400717,11313617,11024742,10923580,10912391,10857052,10857052,10857052,10854387,10805429,10723874,10542986,10304593,9814716,9791538,9603713,9459306,9243845,9079061,8890811,8679718,8679718,8590605,8562468,8465268,7282312,-3478704444345,-3478704444345,-3540679498980,-3750483064272,-3750483064272,-4625240135460,-13098480697680,-22625351225750
11,12,13217882,13217882,13147904,13102912,13059302,13059302,13059302,13024641,13024641,12995690,12589400,12589400,12589400,12248277,12150851,12150851,12131756,11921425,11532419,11484579,11473600,11400717,11228135,11164218,11087995,10923580,10857052,10854387,10805429,10542986,10199200,9791538,9565215,9243845,9233410,8679718,8679718,8679718,8494032,7748569,7499534,-3540679498980,-3540679498980,-3750483064272,-3750483064272,-3750483064272,-5184179853978,-7113029234384,-12271321274784,-23117247897240
11,13,13217882,13217882,13217882,13147904,13059302,13059302,13024641,13024641,13024641,13024641,12835233,12589400,12589400,12589400,12150851,12131756,11921425,11851447,11763806,11532419,11484579,11473600,11434295,11382293,11331995,11228135,11110668,11107953,10805429,10423761,10199200,9791538,9741008,9642850,9565215,9537532,9510819,9487590,9467085,8679718,8679718,8382939,7748569,7499534,5509189,-2268343964151,-3292717112225,-5345054719675,-7271997577744,-25220410508984
11,14,13217882,13217882,13217882,13120456,13059302,13024641,13024641,12617108,12612248,12612248,12536622,12358833,12233327,12131756,11998193,11851447,11768386,11501360,11477165,11468547,11095450,10865738,10740528,10583666,10457323,10331810,10268866,10199200,10199200,10142458,10127244,9834839,9642850,9510819,9352654,9039575,8679718,7877039,7478582,6755420,-389826960156,-2208542555020,-2268343964151,-3627519475816,-5345054719675,-5841103419920,-7271997577744,-13166880861405,-13979281237406,-26618180803104
11,15,13217882,13217882,13217882,13217882,13217882,13059302,13059302,13009470,12620713,12294862,12008819,11851447,11768386,11687032,11389520,11185386,11095450,10897343,10865738,10630214,10457323,10360434,10331810,10268866,10268866,10199200,10199200,10127244,10127244,9643923,9642850,9510819,9352654,9352654,9352654,9176593,8380950,7795930,7478582,7478582,7478582,6790081,-389826960156,-892612904222,-3210527738096,-5841103419920,-11989486240452,-13946916226320,-14440221570476,-20207871807765
11,16,13217882,13217882,13217882,13217882,13217882,13217882,12620713,12620713,12620713,12413796,12008819,11921425,11920031,11747620,11636612,11300699,11226570,11095450,10897343,10846325,10630214,10331810,10307096,9923394,9728620,9643923,9626380,9532822,9352654,9352654,9144672,8680099,7939385,7730199,7478582,7478582,6790081,6790081,6790081,6421300,-389826960156,-389826960156,-892612904222,-892612904222,-1021565812750,-4727842947855,-7039321504501,-11989486240452,-14440221570476,-30530916337592
11,17,13217882,13217882,13217882,13217882,13217882,13217882,13059302,12955323,12620713,12472971,12193790,12008819,11747620,11636612,11412741,11308151,11095831,11095450,11095450,10897343,10630214,10630214,10630177,10376960,10331810,10307096,9778799,9643923,9350877,8680099,8680099,8373206,8241086,7939385,7478582,6790081,6790081,6790081,6558859,6421300,6234154,6182125,5858291,5839483,5356531,-389826960156,-1021565812750,-6529595546658,-17640168160248,-23014890712248
11,18,13217882,13217882,13217882,13217882,13217882,13217882,13059302,13059302,12955323,12955323,12319282,12279956,11926634,11771726,11768386,11747620,11455808,11364507,11302769,11095450,11095450,11047307,10862795,10854930,10630214,10630177,10593112,10376960,10376960,10307096,10245839,9955975,9668486,9643923,8715656,7736055,7537540,7149345,6790081,6790081,6387193,6234154,6234154,6182125,5858291,5356531,-389826960156,-3014599571952,-9915315012384,-13371729380744
11,19,13217882,13217882,13217882,13217882,13217882,13217882,13059302,12955323,12955323,12955323,12559234,12279956,11771726,11747620,11707130,11648771,11479188,11457756,11364507,11275439,11255201,11095450,11004905,11003629,10820989,10697698,10630177,10629833,10593112,10568461,10376960,10307096,10209670,10070992,9955975,9800573,9721915,8715656,8715656,7971783,7918092,7736055,6790081,6711946,6387193,6234154,6182125,-389826960156,-3014599571952,-3330140351250
11,20,13239698,13217882,13217882,13217882,13217882,13217882,13217882,13217882,13217882,12955323,12497998,12154962,12066496,12008121,11965046,11747620,11528779,11479188,11479188,11457756,11278314,11095450,11095450,11004905,10820989,10781569,10630177,10630177,10629833,10307096,9955975,9955975,9721915,9711942,9214549,8749543,8715656,8618230,7971783,7939569,7918092,7918092,7736055,7736055,7297970,6711946,5343693,-323843105560,-332082399616,-895916088126
12,0,13050286,12646076,12469111,12024837,11918949,11072865,11061870,11012056,10336388,10270479,8990685,8537747,8498288,8320010,8119316,8047779,7402326,6936077,6127408,5618696,-2666137488788,-2748190399020,-2958666646491,-4182370101427,-5710719833682,-5756772247268,-5774371835012,-5797002737760,-14541302078085,-17747436969328,-17802124161705,-18031747287032,-22536301147270,-23859873751326,-24230458982686,-27092482984460,-28901715530712,-32148324621420,-32817264226604,-33656339310964,-38598024852114,-38641483193257,-43137137339568,-43383317273036,-44040357946184,-47798421578672,-48243675956898,-49375447630875,-50156925882712,-92846109314539
12,1,13050286,13050286,12814059,12646076,12469111,12469111,12189516,12082568,11927302,11918949,11873175,11784419,11546426,11136892,11088047,11061870,10642555,10315892,10181181,8990685,8990685,8944910,8914927,8834926,8498288,8353961,8146434,8047779,7136665,-284700787239,-476698829160,-2154202429532,-2666137488788,-2748190399020,-2748190399020,-2958666646491,-2958666646491,-8753244838258,-15702473900400,-17038959000076,-22536301147270,-24230458982686,-29628507490554,-33656339310964,-38641483193257,-43137137339568,-43383317273036,-43383317273036,-44040357946184,-47798421578672
12,2,13050286,13050286,13050286,13050286,12601955,12469111,12189516,12148797,12097009,12082568,11927302,11927302,11259119,10976080,10854455,10728325,10607832,10407168,9266603,9254216,8944910,8913430,8834926,8498288,8145586,7136665,6708206,-284700787239,-284700787239,-476698829160,-2154202429532,-2154202429532,-2154202429532,-2666137488788,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-3282649965192,-3743269999616,-5544944734098,-6738601902984,-6830943014315,-7427519068494,-9212862857016,-21890524141546,-22536301147270,-29628507490554,-33656339310964,-44901822859744
12,3,13147282,13050286,13050286,13050286,13050286,13050286,12930196,12551831,12469111,12194005,12189516,11931319,11927302,11716313,11689889,11193670,10976080,10728325,10610920,10607832,10541284,10407168,10169364,9739907,9511933,8944910,8913430,8913430,8666827,8498288,8498288,7992705,7136665,-284700787239,-284700787239,-476698829160,-980138697072,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-6738601902984,-7427519068494,-7996888468154,-8099658669825,-13669160907402,-21890524141546,-37143472451316
12,4,13147282,13050286,13050286,13050286,13050286,13050286,13050286,12469111,12457356,12362294,12194005,12194005,11927302,11927302,11716313,11716313,11716313,11524175,11379780,11287006,10976080,10541284,9914929,9739907,9511933,8923239,8913430,8913430,8685608,8088676,7992705,7992705,7136665,-284700787239,-1215083149528,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-5935707401550,-6508331991567,-11371546571400,-13669160907402,-15184341996759,-21890524141546,-22933027405275,-27895726817050,-32751580666070,-39215959331164
12,5,13168664,13147282,13050286,13050286,13050286,13050286,13050286,13050286,13050286,13050286,13050286,12930196,12789214,12722214,12457356,12241028,12194005,12085574,11927302,11870038,11716313,11640946,11524175,11524175,11524175,11379780,11287006,11059051,9822372,9739907,8913430,8913430,8830057,8708742,8088676,7992705,7136665,-284700787239,-1514604108167,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-5120394776896,-5440182551580,-6508331991567,-11934566446320,-15184341996759,-22704334047912
12,6,13299457,13168664,13147282,13119952,13051920,13050286,13050286,13050286,12617802,12199542,12162740,12085574,12067143,11797450,11647449,11543950,11524175,11524175,11524175,11524175,11059051,9942629,9739907,9562397,9552298,9252631,8913430,8856838,8813293,7992705,7136665,6362115,-592863451830,-933228080505,-1586005708100,-1745692763724,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-3407574101372,-5876843855750,-8160070880100,-9787480438395,-13102270045788,-36661548717407,-37157691141480
12,7,13299457,13299457,13168664,13168664,13119952,13050286,13050286,12987063,12617802,12509475,12199542,12162740,12162740,11885115,11779536,11524175,11524175,11524175,11239086,11202293,11059051,11059051,10285415,9942629,9552298,9552298,8856838,7136665,7136665,7136665,-1745692763724,-2823531842304,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-3196758853408,-3407574101372,-3407574101372,-3446347688448,-3474848356452,-9366064340114,-10670717377583,-13102270045788,-14192671975936,-17093076632534,-17895209049480,-19844572340736
12,8,13299457,13299457,13299457,13168664,13168664,13119952,13119952,13050286,12995927,12987063,12931317,12834834,12731782,12617802,12580609,12580609,12162740,12162740,11846762,11779536,11779536,11524175,11150253,11059051,10732616,10285415,10126937,9942629,9942629,9709029,9552298,9332138,8856838,8813293,8482122,7136665,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-2958666646491,-3196758853408,-3300366050685,-3446347688448,-4153560463296,-10670717377583,-14179987384326,-17172829823576,-22514974439328
12,9,13299457,13299457,13299457,13299457,13299457,13119952,12930196,12930196,12580609,12580609,12162740,12162740,12162740,12162740,12161469,12018545,11800080,11779536,11524175,11524175,11524175,11337146,11320169,11238705,11150253,11150253,11150253,11082520,11013903,10285415,10285415,10090096,9942629,9942629,9709029,9709029,9332138,9301343,9182965,7136665,-1883160890208,-2869277402808,-2958666646491,-2958666646491,-3196758853408,-3614212771000,-7553988803034,-8842433064432,-12094312219800,-12467603618201
12,10,13299457,13299457,13299457,13299457,13299457,13299457,13299457,13299457,12930196,12930196,12681025,12460519,12363012,12346180,12162740,12162740,12162740,12162740,11800080,11792208,11779536,11743814,11427019,11337146,11238705,11142071,11128801,11082520,11052827,10385618,10285415,10285415,10162869,10090096,9942629,9795086,9709029,9301343,9182965,9182965,9032383,8935935,-2958666646491,-3196758853408,-3196758853408,-3614212771000,-6669656345612,-7402487443880,-15450969011478,-18008990941265
12,11,13299457,13299457,13299457,13299457,13299457,12930196,12930196,12681025,12681025,12363012,12346180,12346180,12162740,12162740,12162740,12162740,12046621,11779536,11744820,11743814,11427019,11238705,11170357,11142071,11142071,11128801,11128801,10772810,10454800,10162869,10162869,10090096,9962178,9945313,9942629,9709029,9182965,9182965,8935935,8605722,8265620,-3196758853408,-3196758853408,-3196758853408,-6512535081598,-7402487443880,-7402487443880,-11617918617170,-11617918617170,-12086416993710
12,12,13299457,13299457,13299457,13299457,13299457,13299457,12987063,12681025,12681025,12386435,12346180,12346180,12232406,11995951,11779536,11779536,11760571,11677360,11524175,11427019,11211314,11170357,11170357,11142071,11142071,10915690,10787772,10572566,10454800,10187522,10162869,10162869,10091647,10026873,10013331,9720835,9709029,9337275,9182965,8819346,7930129,-164614818456,-305905432936,-918992920097,-1253994174972,-1416789368268,-2633210792128,-3196758853408,-4588625903260,-14014129573409
12,13,13299457,13299457,13299457,12987063,12886709,12681025,12473162,12346180,12346180,12312493,12148797,12114329,12104602,11779536,11769789,11735220,11211314,11164861,11142071,11142071,11142071,10949192,10902950,10787772,10787772,10778820,10742867,10572566,10162869,10091647,9970006,9848032,9720835,9337275,9327351,9258831,8425862,8363046,8051304,7930129,7930129,7856114,-918992920097,-2633210792128,-3196758853408,-3690366300688,-6324737673734,-7112687699186,-11154423191392,-13535018481798
12,14,13299457,13299457,13299457,12987063,12694327,12461907,12346180,12219942,12148797,12104602,12104602,11945719,11887538,11862903,11840447,11769789,11747125,11739528,11735220,11735220,11735220,11620065,11164861,11142071,11007044,10909626,10742867,10572566,10572566,10572566,10501188,10389202,10181450,10067432,9970006,9917698,9848032,9848032,9774772,9720835,9337275,8847007,8744659,8425862,8363046,8051304,8051304,-790597460010,-2633210792128,-11646040303744
12,15,13299457,13299457,13299457,13299457,13299457,13299457,12461907,12325066,11945719,11907173,11735220,11735220,11735220,11735220,11694293,11620065,11565404,11164861,11142071,11142071,11142071,11104169,11007044,10858096,10572566,10501188,10501188,10181450,10181450,10181450,10162869,10083096,9848032,9848032,9720835,9403006,9345609,9276896,8744659,8744659,8744659,8744659,8363046,-2148853702842,-2633210792128,-2633210792128,-6076494570440,-6390935687552,-7740625063814,-14137246116810
12,16,13299457,13299457,13299457,13299457,13054947,12930196,12805155,12236183,12133408,12029176,12015895,11735220,11651834,11620065,11426221,11142071,11142071,11007044,10686411,10572566,10501188,10501188,10368721,10326547,10181450,10181450,10162869,10063072,9967043,9848032,9848032,9848032,9720835,9720835,9720835,9640891,9442936,9403006,8894755,8871018,8744659,8744659,8744659,-741553963038,-2633210792128,-2633210792128,-6076494570440,-6275949353460,-6390935687552,-26536227557046
12,17,13299457,13299457,13299457,13299457,13097288,13054947,13054947,12987063,12774888,11908293,11818777,11620065,11354843,11142071,11126728,11007044,11007044,11007044,11007044,11007044,10836033,10792004,10762776,10762776,10655842,10501188,10501188,10392278,10326547,10326547,10063072,10048116,9848032,9848032,9795556,9720835,9646148,9533667,9403006,8744659,8657179,8413481,8051304,7173532,-121682003025,-741553963038,-741764452018,-2633210792128,-4928621534496,-9969756783150
12,18,13299457,13299457,13299457,13299457,13299457,13299457,13054947,12987063,12606669,12522719,12320550,12271694,11818777,11818777,11760024,11569991,11354843,11142071,11007044,10853503,10836033,10762776,10501188,10501188,10494171,10326547,10326547,10326547,10326547,10318895,10063072,10063072,10015124,9848032,9848032,9848032,9720835,9688631,9646148,9646148,9425527,9403006,9303209,8744659,8744659,-121682003025,-741764452018,-4928621534496,-4928621534496,-7255422025146
12,19,13299457,13299457,13299457,13299457,13299457,13299457,13299457,13054947,13018926,12987063,12930196,12522719,11842865,11760024,11760024,11693024,11569991,11354843,11347914,11319765,11167868,11144489,11142071,11026096,11001914,10853503,10836033,10836033,10571764,10501188,10501188,10494171,10326547,10326547,10123193,10015124,9848032,9688631,9688631,9646148,9403006,9376509,8871018,8744659,6308064,-121682003025,-121682003025,-741764452018,-6251655053761,-9105837469360
12,20,13299457,13299457,13299457,13299457,13299457,13299457,13018926,12930196,12816873,12750922,12640420,12072658,11842865,11760024,11608328,11569991,11319765,11319765,11269883,11226767,11212658,11205294,11167868,11001914,10967445,10571764,10501188,10494171,10326547,10326547,10326547,10320481,10289581,10123193,9688631,9688631,9688631,9403006,9376509,8871018,8744659,8744659,8577567,6356984,-121682003025,-121682003025,-121682003025,-741764452018,-3364911507546,-19617443669340
13,0,12833166,12421457,12174319,11505630,11341071,11184253,11145430,11061131,10989381,10316200,9980107,9900741,9867012,9595251,9225831,8803370,8431763,8278390,7505040,6286640,-2874234835680,-3383279655208,-6447050226376,-8064798089370,-8805433756860,-10699507485498,-13005989992296,-13192358155560,-15132600435432,-15625009626589,-15634213075988,-16196131644472,-16890012605466,-17024451680590,-18363719554213,-19740373777785,-21661075652188,-21908615058261,-24139591835080,-25647733862400,-26381498639556,-26908368454723,-27339032340741,-30543551159718,-31133235298299,-31334853924465,-51410681958610,-55358055372855,-56360541306555,-59953517902460
13,1,12833166,12833166,12745694,12452722,12421457,12421457,12421457,12314508,12174319,11784150,11505630,11348725,11341071,11341071,11156936,11076268,10752121,10560773,10420845,10137966,10075487,9703694,9154513,8803370,8278390,8278390,6991353,-579367107683,-2874234835680,-3622417573794,-6741556911782,-8064798089370,-8130974302521,-8805433756860,-10092302075430,-10699507485498,-13005989992296,-13192358155560,-16890012605466,-20818749095036,-21908615058261,-22958397853556,-24139591835080,-25106088445872,-26815874027468,-27339032340741,-30543551159718,-31334853924465,-33910501908780,-58281241387872
13,2,12833166,12833166,12833166,12646610,12640576,12452722,12421457,12314508,12174319,12052196,12033107,11784150,11784150,11505630,11505630,11505630,11341071,11341071,11076268,10683016,10561153,10560773,10560773,9362550,8803370,8803370,7945930,6991353,-579367107683,-1815094849668,-2874234835680,-2874234835680,-2874234835680,-4330300811100,-5047313855986,-6741556911782,-6741556911782,-8064798089370,-8130974302521,-9696496027386,-10092302075430,-10092302075430,-10092302075430,-11034750629760,-13005989992296,-13192358155560,-17205802501917,-24139591835080,-24653071959087,-33910501908780
13,3,12956016,12896193,12833166,12833166,12833166,12833166,12640576,12550421,12452722,12174319,12174319,12174319,11784150,11692859,11505630,11307179,10787415,10683016,10508698,10156225,9670692,8899531,8803370,8218244,7945930,7945930,6991353,-579367107683,-579367107683,-1856356918830,-2478507276110,-2679291659795,-2874234835680,-5527790236325,-6741556911782,-6741556911782,-8064798089370,-8130974302521,-8130974302521,-8753698494796,-9696496027386,-10092302075430,-10092302075430,-13005989992296,-13734556739970,-14491970550992,-24125184263768,-24653071959087,-29814095258310,-40260511021400
